0.0576,0.0715,0.0759,0.648,0.056,0.0556,0.0033
0.0561,0.0542,0.0631,0.5458,0.0555,0.0493,0.0023
0.089,0.032,0.0483,0.5233,0.0884,0.064,0.0009
