0.0735,0.0425,0.0463,0.0017,0.0017,0.0017,0.0016
0.0695,0.0326,0.0426,0.0011,0.0011,0.0011,0.0011
0.149,0.0428,0.0726,0.0009,0.0009,0.0009,0.0009
