0.0361,0.0064,0.0013,0.0013,0.0013,0.0013,0.0013
0.0375,0.0058,0.001,0.001,0.001,0.001,0.001
0.0697,0.0109,0.0009,0.0009,0.0009,0.0009,0.0009
