0.0633,0.0483,0.2293,0.0029,0.0028,0.0027,0.0027
0.0609,0.0458,0.242,0.0017,0.0018,0.0017,0.0017
0.1095,0.0842,0.4679,0.0009,0.0009,0.0009,0.0009
