0.1493,0.0372,0.0748,0.0019,0.0018,0.0019,0.0018
0.1624,0.0282,0.0744,0.0012,0.0012,0.0012,0.0011
0.356,0.0293,0.1527,0.0009,0.0009,0.0009,0.0009
