0.0109,0.1944,0.0864,0.9431,0.0453,0.0027,0.0027
0.0075,0.1628,0.0656,1.1794,0.0364,0.0016,0.0017
0.0057,0.2565,0.066,2.8732,0.0607,0.0009,0.0009
