0.034,0.0011,0.0012,0.0012,0.0011,0.0012,0.0012
0.0356,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009
0.0684,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009
