0.1261,0.0764,0.0172,0.0184,0.0768,0.0782,0.004
0.087,0.0794,0.0107,0.0135,0.0512,0.0795,0.0024
0.0539,0.1627,0.0052,0.0113,0.0256,0.1627,0.0009
