0.0945,0.2451,0.0533,0.0932,0.0787,0.0186,0.8982
0.0787,0.2028,0.0416,0.0858,0.0914,0.0141,0.8258
0.0509,0.1708,0.0346,0.1211,0.1774,0.0076,0.9649
