0.4893,0.0547,0.0019,0.0019,0.002,0.0019,0.002
0.5802,0.0407,0.0011,0.0011,0.0011,0.0011,0.0011
1.62,0.0708,0.0009,0.0009,0.0009,0.0009,0.0009
