1.5411,0.1063,2.7009,0.0881,0.1055,0.0051,0.0049
1.8218,0.0631,2.6193,0.0584,0.0884,0.0026,0.0027
4.8273,0.03,3.6426,0.06,0.1555,0.0009,0.0009
