2.6762,1.1835,1.3287,2.6639,0.1026,0.0444,0.0031
2.81,1.0976,1.1778,2.7377,0.0707,0.0329,0.0019
3.7025,1.228,3.0089,2.8948,0.0497,0.0301,0.0009
