0.2842,0.0478,0.016,0.077,0.0522,1.031,0.0039
0.2426,0.0344,0.0102,0.0702,0.0343,1.2148,0.0023
0.3735,0.0327,0.0055,0.1114,0.0326,3.0885,0.0009
