0.1603,0.0864,0.3493,0.117,0.005,0.0053,0.0052
0.1326,0.0661,0.2565,0.1477,0.003,0.0029,0.003
0.2083,0.0868,0.2687,0.3161,0.0009,0.0009,0.0009
