0.0156,0.0133,0.0631,0.062,0.2017,0.9536,0.0032
0.0104,0.0081,0.0727,0.0391,0.1415,0.9098,0.0018
0.0112,0.0052,0.1615,0.0254,0.1565,1.184,0.0009
