0.0861,1.2933,0.0821,0.1534,0.0191,0.834,0.0043
0.0788,1.798,0.0548,0.116,0.0129,0.6005,0.0026
0.1613,4.7658,0.026,0.0953,0.0072,0.5081,0.0009
