0.1192,0.0623,0.0488,0.2439,0.0487,0.9104,0.0035
0.1206,0.0589,0.0388,0.2232,0.0388,0.9837,0.0024
0.2134,0.0878,0.0332,0.273,0.0332,1.26,0.0009
