0.1532,0.0732,0.0225,0.1614,0.0053,0.0056,0.0057
0.0978,0.0311,0.0084,0.2193,0.002,0.0019,0.002
0.2014,0.0321,0.0053,0.5962,0.0009,0.0009,0.0009
