0.0751,1.0022,0.1127,1.1455,0.0026,0.0026,0.0027
0.0562,0.8846,0.0911,1.236,0.0015,0.0016,0.0016
0.0719,1.3101,0.1491,3.3208,0.0009,0.0009,0.0009
