0.0036,0.0039,0.0009,0.0009,0.0009,0.0009,0.0009
0.0035,0.004,0.0009,0.0009,0.0009,0.0009,0.0009
0.0051,0.0066,0.0009,0.0009,0.0009,0.0009,0.0009
