0.0322,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
0.0417,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009
0.1032,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009
