0.0201,0.1507,0.0596,1.2254,1.4538,0.3056,0.0046
0.0123,0.1203,0.0393,1.0171,1.6701,0.2296,0.0026
0.0072,0.2044,0.0324,1.3656,3.7213,0.2632,0.0009
